state,date,previous_day_admission_adult_covid_confirmed,previous_day_admission_pediatric_covid_confirmed
UT,2021-01-15,96,3
VA,2021-01-15,321,3
VI,2021-01-15,1,0
VT,2021-01-15,8,0
WA,2021-01-15,102,0
WI,2021-01-15,210,2
WV,2021-01-15,81,0
WY,2021-01-15,18,0
AK,2021-01-14,3,0
AL,2021-01-14,395,3
AR,2021-01-14,172,2
AZ,2021-01-14,564,4
CA,2021-01-14,2142,26
CO,2021-01-14,132,4
CT,2021-01-14,187,3
DC,2021-01-14,36,2
DE,2021-01-14,55,3
FL,2021-01-14,1120,23
GA,2021-01-14,795,21
HI,2021-01-14,10,0
IA,2021-01-14,87,1
ID,2021-01-14,32,0
IL,2021-01-14,396,7
IN,2021-01-14,301,7
KS,2021-01-14,149,0
KY,2021-01-14,482,1
LA,2021-01-14,266,4
MA,2021-01-14,308,4
MD,2021-01-14,243,3
ME,2021-01-14,18,0
MI,2021-01-14,268,6
MN,2021-01-14,89,3
MO,2021-01-14,275,3
MS,2021-01-14,126,2
MT,2021-01-14,53,2
NC,2021-01-14,450,9
ND,2021-01-14,15,1
NE,2021-01-14,55,1
NH,2021-01-14,26,0
NJ,2021-01-14,437,0
NM,2021-01-14,104,0
NV,2021-01-14,141,1
NY,2021-01-14,1165,10
OH,2021-01-14,543,7
OK,2021-01-14,389,2
OR,2021-01-14,57,1
PA,2021-01-14,564,5
PR,2021-01-14,22,1
RI,2021-01-14,36,1
SC,2021-01-14,313,0
SD,2021-01-14,22,0
TN,2021-01-14,326,3
TX,2021-01-14,1829,33
UT,2021-01-14,83,0
VA,2021-01-14,306,10
VI,2021-01-14,0,0
VT,2021-01-14,7,0
WA,2021-01-14,96,0
WI,2021-01-14,255,0
WV,2021-01-14,87,1
WY,2021-01-14,18,0
AK,2021-01-13,14,1
AL,2021-01-13,416,0
AR,2021-01-13,186,3
AZ,2021-01-13,615,1
CA,2021-01-13,2201,35
CO,2021-01-13,130,4
CT,2021-01-13,158,2
DC,2021-01-13,30,2
DE,2021-01-13,48,3
FL,2021-01-13,1212,17
GA,2021-01-13,779,21
HI,2021-01-13,11,0
IA,2021-01-13,85,1
ID,2021-01-13,39,0
IL,2021-01-13,371,6
IN,2021-01-13,323,7
KS,2021-01-13,147,0
KY,2021-01-13,438,4
LA,2021-01-13,252,2
MA,2021-01-13,339,6
MD,2021-01-13,249,2
ME,2021-01-13,27,0
MI,2021-01-13,254,6
MN,2021-01-13,91,1
MO,2021-01-13,243,10
MS,2021-01-13,121,5
MT,2021-01-13,47,4
NC,2021-01-13,436,14
ND,2021-01-13,10,1
NE,2021-01-13,53,6
NH,2021-01-13,39,0
NJ,2021-01-13,473,6
NM,2021-01-13,105,1
NV,2021-01-13,153,1
NY,2021-01-13,1163,13
OH,2021-01-13,510,6
OK,2021-01-13,339,1
OR,2021-01-13,55,0
PA,2021-01-13,552,3
PR,2021-01-13,21,0
RI,2021-01-13,35,0
SC,2021-01-13,322,1
SD,2021-01-13,19,1
TN,2021-01-13,311,3
TX,2021-01-13,1955,25
UT,2021-01-13,89,3
VA,2021-01-13,313,7
VI,2021-01-13,0,0
VT,2021-01-13,8,0
WA,2021-01-13,99,0
WI,2021-01-13,254,2
WV,2021-01-13,72,0
WY,2021-01-13,12,0
AK,2021-01-12,7,1
AL,2021-01-12,435,1
AR,2021-01-12,175,1
AZ,2021-01-12,542,3
CA,2021-01-12,2248,29
CO,2021-01-12,145,5
CT,2021-01-12,150,2
DC,2021-01-12,55,2
DE,2021-01-12,47,2
FL,2021-01-12,1190,18
GA,2021-01-12,864,21
HI,2021-01-12,7,0
IA,2021-01-12,81,1
ID,2021-01-12,41,0
IL,2021-01-12,444,5
IN,2021-01-12,313,6
KS,2021-01-12,139,1
KY,2021-01-12,457,1
LA,2021-01-12,259,3
MA,2021-01-12,274,5
MD,2021-01-12,217,1
ME,2021-01-12,21,0
MI,2021-01-12,294,7
MN,2021-01-12,89,3
MO,2021-01-12,287,4
MS,2021-01-12,149,3
MT,2021-01-12,41,3
NC,2021-01-12,493,8
ND,2021-01-12,19,0
NE,2021-01-12,51,6
NH,2021-01-12,36,0
NJ,2021-01-12,460,5
NM,2021-01-12,92,0
NV,2021-01-12,166,2
NY,2021-01-12,1071,10
OH,2021-01-12,595,10
OK,2021-01-12,348,1
OR,2021-01-12,57,0
PA,2021-01-12,610,4
PR,2021-01-12,29,0
RI,2021-01-12,39,0
SC,2021-01-12,340,1
SD,2021-01-12,29,0
TN,2021-01-12,354,7
TX,2021-01-12,1854,29
UT,2021-01-12,94,4
VA,2021-01-12,325,4
VI,2021-01-12,0,0
VT,2021-01-12,15,0
WA,2021-01-12,103,1
WI,2021-01-12,245,3
WV,2021-01-12,87,1
WY,2021-01-12,19,1
AK,2021-01-11,7,0
AL,2021-01-11,352,2
AR,2021-01-11,143,2
AZ,2021-01-11,563,5
CA,2021-01-11,1932,26
CO,2021-01-11,118,3
CT,2021-01-11,123,1
DC,2021-01-11,43,4
DE,2021-01-11,40,0
FL,2021-01-11,992,5
GA,2021-01-11,636,17
HI,2021-01-11,10,0
IA,2021-01-11,59,2
ID,2021-01-11,30,0
IL,2021-01-11,354,2
IN,2021-01-11,245,6
KS,2021-01-11,132,0
KY,2021-01-11,444,0
LA,2021-01-11,207,2
MA,2021-01-11,195,3
MD,2021-01-11,204,4
ME,2021-01-11,16,0
MI,2021-01-11,223,0
MN,2021-01-11,75,0
MO,2021-01-11,195,3
MS,2021-01-11,122,1
MT,2021-01-11,34,2
NC,2021-01-11,393,0
ND,2021-01-11,13,0
NE,2021-01-11,52,62
NH,2021-01-11,42,0
NJ,2021-01-11,389,2
NM,2021-01-11,119,0
NV,2021-01-11,158,2
NY,2021-01-11,942,8
OH,2021-01-11,494,5
OK,2021-01-11,344,3
OR,2021-01-11,46,0
PA,2021-01-11,505,5
PR,2021-01-11,22,0
RI,2021-01-11,27,1
SC,2021-01-11,275,5
SD,2021-01-11,21,0
TN,2021-01-11,287,2
TX,2021-01-11,1613,26
UT,2021-01-11,70,1
VA,2021-01-11,271,0
VI,2021-01-11,0,0
VT,2021-01-11,8,0
WA,2021-01-11,104,1
WI,2021-01-11,203,2
WV,2021-01-11,81,0
WY,2021-01-11,12,0
AK,2021-01-10,7,0
AL,2021-01-10,391,4
AR,2021-01-10,155,2
AZ,2021-01-10,581,2
CA,2021-01-10,1773,19
CO,2021-01-10,120,1
CT,2021-01-10,120,1
DC,2021-01-10,28,0
DE,2021-01-10,57,2
FL,2021-01-10,989,13
GA,2021-01-10,746,15
HI,2021-01-10,11,1
IA,2021-01-10,72,1
ID,2021-01-10,41,1
IL,2021-01-10,338,5
IN,2021-01-10,268,3
KS,2021-01-10,115,1
KY,2021-01-10,374,0
LA,2021-01-10,228,3
MA,2021-01-10,228,6
MD,2021-01-10,246,2
ME,2021-01-10,16,0
MI,2021-01-10,252,0
MN,2021-01-10,84,1
MO,2021-01-10,213,2
MS,2021-01-10,137,3
MT,2021-01-10,32,0
NC,2021-01-10,424,3
ND,2021-01-10,10,1
NE,2021-01-10,56,4
NH,2021-01-10,29,1
NJ,2021-01-10,376,6
NM,2021-01-10,102,1
NV,2021-01-10,154,3
NY,2021-01-10,1012,14
OH,2021-01-10,503,10
OK,2021-01-10,321,1
OR,2021-01-10,47,0
PA,2021-01-10,555,3
PR,2021-01-10,14,0
RI,2021-01-10,33,0
SC,2021-01-10,270,4
SD,2021-01-10,25,1
TN,2021-01-10,258,5
TX,2021-01-10,1754,31
UT,2021-01-10,78,2
VA,2021-01-10,311,4
VI,2021-01-10,0,0
VT,2021-01-10,9,0
WA,2021-01-10,86,1
WI,2021-01-10,203,0
WV,2021-01-10,71,1
WY,2021-01-10,14,0
AK,2021-01-09,4,0
AL,2021-01-09,464,4
AR,2021-01-09,215,1
AZ,2021-01-09,645,3
CA,2021-01-09,2314,24
CO,2021-01-09,121,5
CT,2021-01-09,165,6
DC,2021-01-09,23,3
DE,2021-01-09,64,2
FL,2021-01-09,1174,14
GA,2021-01-09,891,17
HI,2021-01-09,10,0
IA,2021-01-09,73,0
ID,2021-01-09,41,1
IL,2021-01-09,403,2
IN,2021-01-09,327,7
KS,2021-01-09,143,0
KY,2021-01-09,463,3
LA,2021-01-09,233,1
MA,2021-01-09,269,10
MD,2021-01-09,268,3
ME,2021-01-09,14,0
MI,2021-01-09,308,4
MN,2021-01-09,97,1
MO,2021-01-09,250,9
MS,2021-01-09,143,3
MT,2021-01-09,32,1
NC,2021-01-09,467,1
ND,2021-01-09,7,0
NE,2021-01-09,51,4
NH,2021-01-09,31,0
NJ,2021-01-09,455,4
NM,2021-01-09,85,1
NV,2021-01-09,170,3
NY,2021-01-09,1123,12
OH,2021-01-09,555,9
OK,2021-01-09,394,1
OR,2021-01-09,52,1
PA,2021-01-09,654,6
PR,2021-01-09,33,0
RI,2021-01-09,32,0
SC,2021-01-09,302,2
SD,2021-01-09,23,1
TN,2021-01-09,323,3
TX,2021-01-09,1846,30
UT,2021-01-09,96,5
VA,2021-01-09,291,7
VI,2021-01-09,0,0
VT,2021-01-09,8,0
WA,2021-01-09,85,1
WI,2021-01-09,227,2
WV,2021-01-09,91,0
WY,2021-01-09,12,0
AK,2021-01-08,5,0
AL,2021-01-08,428,4
AR,2021-01-08,203,6
AZ,2021-01-08,626,4
CA,2021-01-08,2400,26
CO,2021-01-08,146,10
CT,2021-01-08,147,2
DC,2021-01-08,47,5
DE,2021-01-08,43,1
FL,2021-01-08,1187,16
GA,2021-01-08,908,19
HI,2021-01-08,9,0
IA,2021-01-08,74,3
ID,2021-01-08,39,1
IL,2021-01-08,395,6
IN,2021-01-08,324,8
KS,2021-01-08,142,3
KY,2021-01-08,468,2
LA,2021-01-08,264,5
MA,2021-01-08,282,8
MD,2021-01-08,271,1
ME,2021-01-08,16,2
MI,2021-01-08,283,7
MN,2021-01-08,86,2
MO,2021-01-08,303,4
MS,2021-01-08,123,4
MT,2021-01-08,47,2
NC,2021-01-08,429,4
ND,2021-01-08,17,0
NE,2021-01-08,51,3
NH,2021-01-08,40,0
NJ,2021-01-08,394,3
NM,2021-01-08,104,0
NV,2021-01-08,171,2
NY,2021-01-08,1157,11
OH,2021-01-08,548,8
OK,2021-01-08,409,7
OR,2021-01-08,57,2
PA,2021-01-08,588,10
PR,2021-01-08,36,2
RI,2021-01-08,34,0
SC,2021-01-08,291,2
SD,2021-01-08,19,0
TN,2021-01-08,392,4
TX,2021-01-08,1893,36
UT,2021-01-08,94,2
VA,2021-01-08,313,4
VI,2021-01-08,0,0
VT,2021-01-08,8,0
WA,2021-01-08,102,1
WI,2021-01-08,251,0
WV,2021-01-08,91,2
WY,2021-01-08,18,0
AK,2021-01-07,12,0
AL,2021-01-07,451,2
AR,2021-01-07,174,1
AZ,2021-01-07,592,6
CA,2021-01-07,2378,28
CO,2021-01-07,126,7
CT,2021-01-07,158,2
DC,2021-01-07,37,0
DE,2021-01-07,59,2
FL,2021-01-07,1142,17
GA,2021-01-07,806,17
HI,2021-01-07,12,0
IA,2021-01-07,86,1
ID,2021-01-07,47,1
IL,2021-01-07,396,4
IN,2021-01-07,334,6
KS,2021-01-07,163,0
KY,2021-01-07,425,3
LA,2021-01-07,298,6
MA,2021-01-07,297,6
MD,2021-01-07,272,3
ME,2021-01-07,16,0
MI,2021-01-07,303,12
MN,2021-01-07,89,3
MO,2021-01-07,286,3
MS,2021-01-07,186,0
MT,2021-01-07,43,0
NC,2021-01-07,472,5
ND,2021-01-07,21,0
NE,2021-01-07,49,4
NH,2021-01-07,41,1
NJ,2021-01-07,434,5
NM,2021-01-07,85,1
NV,2021-01-07,165,1
NY,2021-01-07,1173,12
OH,2021-01-07,559,6
OK,2021-01-07,414,3
OR,2021-01-07,62,4
PA,2021-01-07,585,6
PR,2021-01-07,12,4
RI,2021-01-07,29,0
SC,2021-01-07,287,0
SD,2021-01-07,23,1
TN,2021-01-07,359,4
TX,2021-01-07,1982,42
UT,2021-01-07,88,4
VA,2021-01-07,347,5
VI,2021-01-07,0,0
VT,2021-01-07,11,1
WA,2021-01-07,108,0
WI,2021-01-07,235,0
WV,2021-01-07,98,1
WY,2021-01-07,19,0
AK,2021-01-06,6,0
AL,2021-01-06,443,8
AR,2021-01-06,173,0
AZ,2021-01-06,628,6
CA,2021-01-06,2508,40
CO,2021-01-06,139,4
CT,2021-01-06,186,1
DC,2021-01-06,39,7
DE,2021-01-06,49,3
FL,2021-01-06,1172,19
GA,2021-01-06,864,22
HI,2021-01-06,12,0
IA,2021-01-06,96,1
ID,2021-01-06,52,2
IL,2021-01-06,485,4
IN,2021-01-06,329,10
KS,2021-01-06,146,0
KY,2021-01-06,408,0
LA,2021-01-06,331,6
MA,2021-01-06,280,4
MD,2021-01-06,258,6
ME,2021-01-06,19,0
MI,2021-01-06,322,3
MN,2021-01-06,109,1
MO,2021-01-06,271,7
MS,2021-01-06,186,0
MT,2021-01-06,39,0
NC,2021-01-06,479,4
ND,2021-01-06,18,1
NE,2021-01-06,46,6
NH,2021-01-06,44,0
NJ,2021-01-06,477,4
NM,2021-01-06,107,0
NV,2021-01-06,184,1
NY,2021-01-06,1165,9
OH,2021-01-06,597,5
OK,2021-01-06,428,6
OR,2021-01-06,60,1
PA,2021-01-06,621,6
PR,2021-01-06,33,0
RI,2021-01-06,39,1
SC,2021-01-06,306,0
SD,2021-01-06,26,1
TN,2021-01-06,415,5
TX,2021-01-06,1964,28
UT,2021-01-06,93,5
VA,2021-01-06,320,7
VI,2021-01-06,0,0
VT,2021-01-06,11,0
WA,2021-01-06,117,1
WI,2021-01-06,267,4
WV,2021-01-06,96,1
WY,2021-01-06,17,2
AK,2021-01-05,17,0
AL,2021-01-05,466,2
AR,2021-01-05,213,3
AZ,2021-01-05,616,7
CA,2021-01-05,2550,30
CO,2021-01-05,158,6
CT,2021-01-05,174,3
DC,2021-01-05,40,3
DE,2021-01-05,43,2
FL,2021-01-05,1213,16
GA,2021-01-05,767,17
HI,2021-01-05,9,0
IA,2021-01-05,120,1
ID,2021-01-05,52,0
IL,2021-01-05,422,7
IN,2021-01-05,437,8
KS,2021-01-05,143,0
KY,2021-01-05,444,1
LA,2021-01-05,342,3
MA,2021-01-05,325,1
MD,2021-01-05,241,2
ME,2021-01-05,21,1
MI,2021-01-05,335,3
MN,2021-01-05,111,1
MO,2021-01-05,285,5
MS,2021-01-05,191,0
MT,2021-01-05,42,0
NC,2021-01-05,529,2
ND,2021-01-05,21,0
NE,2021-01-05,65,5
NH,2021-01-05,35,0
NJ,2021-01-05,460,7
NM,2021-01-05,120,0
NV,2021-01-05,169,0
NY,2021-01-05,1174,18
OH,2021-01-05,640,7
OK,2021-01-05,458,3
OR,2021-01-05,72,0
PA,2021-01-05,675,7
PR,2021-01-05,31,0
RI,2021-01-05,38,0
SC,2021-01-05,299,2
SD,2021-01-05,26,1
TN,2021-01-05,438,7
TX,2021-01-05,2000,33
UT,2021-01-05,94,2
VA,2021-01-05,305,2
VI,2021-01-05,0,0
VT,2021-01-05,8,0
WA,2021-01-05,107,1
WI,2021-01-05,256,6
WV,2021-01-05,83,2
WY,2021-01-05,16,0
AK,2021-01-04,12,0
AL,2021-01-04,429,2
AR,2021-01-04,137,2
AZ,2021-01-04,541,5
CA,2021-01-04,2247,24
CO,2021-01-04,124,0
CT,2021-01-04,108,1
DC,2021-01-04,28,1
DE,2021-01-04,49,3
FL,2021-01-04,1081,17
GA,2021-01-04,715,25
HI,2021-01-04,13,0
IA,2021-01-04,74,0
ID,2021-01-04,46,0
IL,2021-01-04,384,4
IN,2021-01-04,303,4
KS,2021-01-04,111,2
KY,2021-01-04,421,0
LA,2021-01-04,234,3
MA,2021-01-04,229,2
MD,2021-01-04,216,0
ME,2021-01-04,20,0
MI,2021-01-04,228,3
MN,2021-01-04,113,3
MO,2021-01-04,256,2
MS,2021-01-04,155,2
MT,2021-01-04,37,0
NC,2021-01-04,383,4
ND,2021-01-04,12,0
NE,2021-01-04,60,6
NH,2021-01-04,38,0
NJ,2021-01-04,365,3
NM,2021-01-04,101,0
NV,2021-01-04,147,0
NY,2021-01-04,913,17
OH,2021-01-04,528,5
OK,2021-01-04,359,3
OR,2021-01-04,53,0
PA,2021-01-04,544,5
PR,2021-01-04,11,0
RI,2021-01-04,22,1
SC,2021-01-04,285,3
SD,2021-01-04,16,0
TN,2021-01-04,334,3
TX,2021-01-04,1651,31
UT,2021-01-04,87,2
VA,2021-01-04,245,1
VI,2021-01-04,0,0
VT,2021-01-04,7,0
WA,2021-01-04,97,1
WI,2021-01-04,233,2
WV,2021-01-04,89,2
WY,2021-01-04,18,2
AK,2021-01-03,20,0
AL,2021-01-03,439,2
AR,2021-01-03,140,0
AZ,2021-01-03,612,6
CA,2021-01-03,2233,29
CO,2021-01-03,118,0
CT,2021-01-03,141,0
DC,2021-01-03,32,1
DE,2021-01-03,57,2
FL,2021-01-03,1051,15
GA,2021-01-03,854,26
HI,2021-01-03,12,0
IA,2021-01-03,62,2
ID,2021-01-03,45,0
IL,2021-01-03,370,2
IN,2021-01-03,539,4
KS,2021-01-03,114,2
KY,2021-01-03,416,1
LA,2021-01-03,256,1
MA,2021-01-03,267,6
MD,2021-01-03,215,1
ME,2021-01-03,13,0
MI,2021-01-03,255,5
MN,2021-01-03,112,2
MO,2021-01-03,270,4
MS,2021-01-03,149,3
MT,2021-01-03,37,3
NC,2021-01-03,423,5
ND,2021-01-03,12,0
NE,2021-01-03,42,4
NH,2021-01-03,32,0
NJ,2021-01-03,405,1
NM,2021-01-03,94,1
NV,2021-01-03,162,1
NY,2021-01-03,1030,11
OH,2021-01-03,641,6
OK,2021-01-03,387,2
OR,2021-01-03,67,1
PA,2021-01-03,641,4
PR,2021-01-03,15,0
RI,2021-01-03,26,0
SC,2021-01-03,310,1
SD,2021-01-03,23,0
TN,2021-01-03,330,3
TX,2021-01-03,1645,20
UT,2021-01-03,92,0
VA,2021-01-03,266,1
VI,2021-01-03,0,0
VT,2021-01-03,9,0
WA,2021-01-03,90,0
WI,2021-01-03,240,0
WV,2021-01-03,71,1
WY,2021-01-03,11,0
AK,2021-01-02,8,0
AL,2021-01-02,391,2
AR,2021-01-02,165,0
AZ,2021-01-02,582,9
CA,2021-01-02,2276,21
CO,2021-01-02,108,1
CT,2021-01-02,98,0
DC,2021-01-02,36,4
DE,2021-01-02,39,1
FL,2021-01-02,1039,16
GA,2021-01-02,911,19
HI,2021-01-02,9,0
IA,2021-01-02,64,4
ID,2021-01-02,54,0
IL,2021-01-02,334,4
IN,2021-01-02,502,6
KS,2021-01-02,124,0
KY,2021-01-02,395,5
LA,2021-01-02,224,1
MA,2021-01-02,255,2
MD,2021-01-02,171,2
ME,2021-01-02,12,0
MI,2021-01-02,249,5
MN,2021-01-02,92,2
MO,2021-01-02,232,0
MS,2021-01-02,156,0
MT,2021-01-02,31,0
NC,2021-01-02,351,2
ND,2021-01-02,14,0
NE,2021-01-02,49,2
NH,2021-01-02,35,0
NJ,2021-01-02,381,4
NM,2021-01-02,114,0
NV,2021-01-02,130,0
NY,2021-01-02,989,9
OH,2021-01-02,506,8
OK,2021-01-02,374,1
OR,2021-01-02,68,2
PA,2021-01-02,489,5
PR,2021-01-02,16,1
RI,2021-01-02,28,0
SC,2021-01-02,265,1
SD,2021-01-02,20,0
TN,2021-01-02,381,6
TX,2021-01-02,1555,23
UT,2021-01-02,62,6
VA,2021-01-02,245,2
VI,2021-01-02,0,0
VT,2021-01-02,4,0
WA,2021-01-02,98,1
WI,2021-01-02,202,1
WV,2021-01-02,92,2
WY,2021-01-02,25,1
AK,2021-01-01,7,0
AL,2021-01-01,422,1
AR,2021-01-01,200,0
AZ,2021-01-01,524,5
CA,2021-01-01,2239,34
CO,2021-01-01,157,2
CT,2021-01-01,129,0
DC,2021-01-01,32,3
DE,2021-01-01,49,0
FL,2021-01-01,1088,15
GA,2021-01-01,710,16
HI,2021-01-01,11,1
IA,2021-01-01,87,2
ID,2021-01-01,53,0
IL,2021-01-01,403,7
IN,2021-01-01,490,4
KS,2021-01-01,136,0
KY,2021-01-01,460,1
LA,2021-01-01,263,3
MA,2021-01-01,309,2
MD,2021-01-01,216,1
ME,2021-01-01,14,0
MI,2021-01-01,231,3
MN,2021-01-01,110,2
MO,2021-01-01,266,2
MS,2021-01-01,180,2
MT,2021-01-01,37,0
NC,2021-01-01,429,7
ND,2021-01-01,20,0
NE,2021-01-01,50,4
NH,2021-01-01,41,1
NJ,2021-01-01,402,4
NM,2021-01-01,104,1
NV,2021-01-01,161,3
NY,2021-01-01,986,7
OH,2021-01-01,541,9
OK,2021-01-01,337,5
OR,2021-01-01,67,2
PA,2021-01-01,625,5
PR,2021-01-01,32,1
RI,2021-01-01,30,1
SC,2021-01-01,259,1
SD,2021-01-01,20,1
TN,2021-01-01,365,3
TX,2021-01-01,1708,30
UT,2021-01-01,85,1
VA,2021-01-01,317,3
VI,2021-01-01,0,0
VT,2021-01-01,6,0
WA,2021-01-01,101,0
WI,2021-01-01,235,1
WV,2021-01-01,89,1
WY,2021-01-01,14,0
AK,2020-12-31,13,0
AL,2020-12-31,428,3
AR,2020-12-31,172,0
AZ,2020-12-31,592,5
CA,2020-12-31,2273,19
CO,2020-12-31,166,1
CT,2020-12-31,149,2
DC,2020-12-31,30,4
DE,2020-12-31,48,0
FL,2020-12-31,1094,23
GA,2020-12-31,767,17
HI,2020-12-31,10,1
IA,2020-12-31,76,5
ID,2020-12-31,48,0
IL,2020-12-31,447,7
IN,2020-12-31,350,5
KS,2020-12-31,149,1
KY,2020-12-31,472,0
LA,2020-12-31,261,4
MA,2020-12-31,334,3
MD,2020-12-31,229,0
ME,2020-12-31,20,0
MI,2020-12-31,309,3
MN,2020-12-31,127,1
MO,2020-12-31,305,2
MS,2020-12-31,163,1
MT,2020-12-31,30,0
NC,2020-12-31,440,6
ND,2020-12-31,16,0
NE,2020-12-31,58,4
NH,2020-12-31,59,0
NJ,2020-12-31,436,4
NM,2020-12-31,159,1
NV,2020-12-31,165,2
NY,2020-12-31,1095,5
OH,2020-12-31,611,9
OK,2020-12-31,389,4
OR,2020-12-31,65,1
PA,2020-12-31,651,6
PR,2020-12-31,33,3
RI,2020-12-31,39,2
SC,2020-12-31,249,0
SD,2020-12-31,24,0
TN,2020-12-31,380,8
TX,2020-12-31,1790,25
UT,2020-12-31,73,1
VA,2020-12-31,274,7
VI,2020-12-31,0,0
VT,2020-12-31,2,0
WA,2020-12-31,107,0
WI,2020-12-31,255,2
WV,2020-12-31,103,0
WY,2020-12-31,6,0
AK,2020-12-30,7,0
AL,2020-12-30,421,3
AR,2020-12-30,177,1
AZ,2020-12-30,533,7
CA,2020-12-30,2359,31
CO,2020-12-30,162,8
CT,2020-12-30,144,0
DC,2020-12-30,34,3
DE,2020-12-30,41,0
FL,2020-12-30,1052,19
GA,2020-12-30,822,15
HI,2020-12-30,14,0
IA,2020-12-30,76,0
ID,2020-12-30,46,1
IL,2020-12-30,413,7
IN,2020-12-30,338,6
KS,2020-12-30,159,0
KY,2020-12-30,413,3
LA,2020-12-30,256,2
MA,2020-12-30,320,3
MD,2020-12-30,239,1
ME,2020-12-30,9,0
MI,2020-12-30,310,10
MN,2020-12-30,115,1
MO,2020-12-30,262,6
MS,2020-12-30,177,0
MT,2020-12-30,38,0
NC,2020-12-30,389,5
ND,2020-12-30,24,0
NE,2020-12-30,57,3
NH,2020-12-30,51,1
NJ,2020-12-30,488,4
NM,2020-12-30,125,2
NV,2020-12-30,162,6
NY,2020-12-30,1114,19
OH,2020-12-30,646,11
OK,2020-12-30,421,5
OR,2020-12-30,65,2
PA,2020-12-30,655,6
PR,2020-12-30,45,1
RI,2020-12-30,27,0
SC,2020-12-30,275,3
SD,2020-12-30,26,0
TN,2020-12-30,421,2
TX,2020-12-30,1812,39
UT,2020-12-30,95,1
VA,2020-12-30,282,3
VI,2020-12-30,0,0
VT,2020-12-30,6,0
WA,2020-12-30,88,2
WI,2020-12-30,240,3
WV,2020-12-30,100,1
WY,2020-12-30,19,0
AK,2020-12-29,11,1
AL,2020-12-29,457,0
AR,2020-12-29,211,3
AZ,2020-12-29,538,5
CA,2020-12-29,2262,17
CO,2020-12-29,170,1
CT,2020-12-29,139,1
DC,2020-12-29,22,3
DE,2020-12-29,47,1
FL,2020-12-29,1081,18
GA,2020-12-29,703,12
HI,2020-12-29,7,0
IA,2020-12-29,98,0
ID,2020-12-29,40,0
IL,2020-12-29,441,6
IN,2020-12-29,330,5
KS,2020-12-29,149,0
KY,2020-12-29,444,0
LA,2020-12-29,244,4
MA,2020-12-29,279,0
MD,2020-12-29,246,1
ME,2020-12-29,14,0
MI,2020-12-29,332,8
MN,2020-12-29,125,2
MO,2020-12-29,286,5
MS,2020-12-29,196,2
MT,2020-12-29,45,0
NC,2020-12-29,384,5
ND,2020-12-29,21,0
NE,2020-12-29,38,2
NH,2020-12-29,38,0
NJ,2020-12-29,424,1
NM,2020-12-29,122,1
NV,2020-12-29,172,2
NY,2020-12-29,1076,7
OH,2020-12-29,637,8
OK,2020-12-29,422,3
OR,2020-12-29,66,1
PA,2020-12-29,715,5
PR,2020-12-29,34,1
RI,2020-12-29,41,1
SC,2020-12-29,250,1
SD,2020-12-29,34,0
TN,2020-12-29,458,5
TX,2020-12-29,1755,35
UT,2020-12-29,78,3
VA,2020-12-29,269,6
VI,2020-12-29,4,0
VT,2020-12-29,10,0
WA,2020-12-29,103,1
WI,2020-12-29,222,3
WV,2020-12-29,110,2
WY,2020-12-29,33,0
AK,2020-12-28,8,0
AL,2020-12-28,366,1
AR,2020-12-28,153,4
AZ,2020-12-28,499,2
CA,2020-12-28,2218,27
CO,2020-12-28,129,0
CT,2020-12-28,139,3
DC,2020-12-28,33,1
DE,2020-12-28,43,1
FL,2020-12-28,856,15
GA,2020-12-28,671,12
HI,2020-12-28,10,0
IA,2020-12-28,83,3
ID,2020-12-28,47,1
IL,2020-12-28,421,3
IN,2020-12-28,452,5
KS,2020-12-28,109,0
KY,2020-12-28,455,0
LA,2020-12-28,219,3
MA,2020-12-28,229,1
MD,2020-12-28,176,0
ME,2020-12-28,8,0
MI,2020-12-28,269,2
MN,2020-12-28,119,1
MO,2020-12-28,254,4
MS,2020-12-28,141,2
MT,2020-12-28,34,1
NC,2020-12-28,368,2
ND,2020-12-28,21,1
NE,2020-12-28,39,3
NH,2020-12-28,45,0
NJ,2020-12-28,353,3
NM,2020-12-28,111,0
NV,2020-12-28,158,2
NY,2020-12-28,850,13
OH,2020-12-28,577,5
OK,2020-12-28,370,3
OR,2020-12-28,56,0
PA,2020-12-28,607,3
PR,2020-12-28,25,0
RI,2020-12-28,22,0
SC,2020-12-28,211,2
SD,2020-12-28,26,0
TN,2020-12-28,377,2
TX,2020-12-28,1604,25
UT,2020-12-28,69,3
VA,2020-12-28,225,3
VI,2020-12-28,0,0
VT,2020-12-28,1,0
WA,2020-12-28,92,0
WI,2020-12-28,205,1
WV,2020-12-28,80,1
WY,2020-12-28,18,0
AK,2020-12-27,13,1
AL,2020-12-27,418,2
AR,2020-12-27,142,4
AZ,2020-12-27,484,6
CA,2020-12-27,2287,29
CO,2020-12-27,153,3
CT,2020-12-27,132,2
DC,2020-12-27,20,3
DE,2020-12-27,50,0
FL,2020-12-27,910,9
GA,2020-12-27,678,15
HI,2020-12-27,9,0
IA,2020-12-27,74,1
ID,2020-12-27,48,1
IL,2020-12-27,443,1
IN,2020-12-27,347,6
KS,2020-12-27,162,0
KY,2020-12-27,436,1
LA,2020-12-27,229,2
MA,2020-12-27,283,1
MD,2020-12-27,218,1
ME,2020-12-27,16,0
MI,2020-12-27,207,4
MN,2020-12-27,105,1
MO,2020-12-27,266,4
MS,2020-12-27,143,1
MT,2020-12-27,41,2
